_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
409,409,334373,GIBRALTAR LEADERSHIP ACADEMY,,PR,,4140 FINCH AVE E,Private,334373,4140,Finch Ave E,4140 Finch Ave E,M1S 3T9,Scarborough,Toronto,,113001,104799,4140,,,,5589,"{'type': 'MultiPoint', 'coordinates': [[-79.2901496153717, 43.8035730836044]]}"
410,410,11180397,GIVINS SHAW JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,49 GIVINS ST,English Public,11180397,49,Givins St,49 Givins St,M6J 2X5,former Toronto,Toronto,Givins/Shaw Public School,102002,11180398,49,,,,3505,"{'type': 'MultiPoint', 'coordinates': [[-79.4175842923766, 43.6464076573477]]}"
411,411,302317,GLAMORGAN JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,51 ANTRIM CRES,English Public,302317,51,Antrim Cres,51 Antrim Cres,M1P 4N4,Scarborough,Toronto,Glamorgan Junior Public School,102001,107996,51,,,,7216,"{'type': 'MultiPoint', 'coordinates': [[-79.2895538318113, 43.7713003109162]]}"
412,412,10080042,GLEDHILL JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,2 GLEDHILL AVE,English Public,10080042,2,Gledhill Ave,2 Gledhill Ave,M4C 5K6,East York,Toronto,"Gledhill Junior Public School, Terry Fox Recreation Centre",106007,10080038,2,,,,159,"{'type': 'MultiPoint', 'coordinates': [[-79.3092864659493, 43.6875483306854]]}"
413,413,8236855,GLEN AMES SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,18 WILLIAMSON RD,English Public,8236855,18,Williamson Rd,18 Williamson Rd,M4E 1K5,former Toronto,Toronto,Glen Ames Senior Public School,102001,8236854,18,,,,4686,"{'type': 'MultiPoint', 'coordinates': [[-79.2984421909583, 43.6741488615009]]}"
414,414,576050,GLEN BRIAR ACADEMY ELEMENTARY SCHOOL,,PR,,210 WILSON AVE,Private,576050,210,Wilson Ave,210 Wilson Ave,M5M 3B1,North York,Toronto,Temple Sinai Synagogue,109001,442636,210,,,,4693,"{'type': 'MultiPoint', 'coordinates': [[-79.4255563106731, 43.7396053552602]]}"
415,415,14038150,GLEN PARK PUBLIC SCHOOL,,EP,Toronto District School Board,101 ENGLEMOUNT AVE,English Public,14038150,101,Englemount Ave,101 Englemount Ave,M6B 4L5,North York,Toronto,Glen Park Public School,102001,445733,101,,,,5517,"{'type': 'MultiPoint', 'coordinates': [[-79.4357473261606, 43.7132238247354]]}"
416,416,9086409,GLEN RAVINE JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,11 GADSBY DR,English Public,9086409,11,Gadsby Dr,11 Gadsby Dr,M1K 4V4,Scarborough,Toronto,Glen Ravine Junior Public School,102001,9086406,11,,,,7942,"{'type': 'MultiPoint', 'coordinates': [[-79.2540589454282, 43.7382246272196]]}"
417,417,862164,GLENVIEW SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,401 ROSEWELL AVE,English Public,862164,401,Rosewell Ave,401 Rosewell Ave,M4R 2B5,former Toronto,Toronto,Glenview Senior Public School,102001,14662186,401,,,,4323,"{'type': 'MultiPoint', 'coordinates': [[-79.409524700301, 43.7199764434722]]}"
418,418,13502794,GLOBAL EDUCATION ACADEMY,,PR,,150 CONSUMERS RD,Private,13502794,150,Consumers Rd,150 Consumers Rd,M2J 1P9,North York,Toronto,,112001,438551,150,,,,5264,"{'type': 'MultiPoint', 'coordinates': [[-79.3313166635542, 43.7733946594592]]}"
419,419,383209,GOLF ROAD JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,730 SCARBOROUGH GOLF CLUB RD,English Public,383209,730,Scarborough Golf Club Rd,730 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,Golf Road Junior Public School,102001,108906,730,,,,8891,"{'type': 'MultiPoint', 'coordinates': [[-79.2168876729568, 43.7639036098219]]}"
420,420,6427428,GORDON A BROWN MIDDLE SCHOOL,,EP,Toronto District School Board,2800 ST CLAIR AVE E,English Public,6427428,2800,St Clair Ave E,2800 St Clair Ave E,M4B 1N2,East York,Toronto,Gordon A. Brown Middle School,102001,6427437,2800,,,,339,"{'type': 'MultiPoint', 'coordinates': [[-79.3053702914276, 43.707534131345]]}"
421,421,11267530,GOSFORD PUBLIC SCHOOL,,EP,Toronto District School Board,30 GOSFORD BLVD,English Public,11267530,30,Gosford Blvd,30 Gosford Blvd,M3N 2G8,North York,Toronto,Gosford Public School,102001,11267531,30,,,,5724,"{'type': 'MultiPoint', 'coordinates': [[-79.5213241884271, 43.7643184871585]]}"
422,422,10494308,GRACEDALE PUBLIC SCHOOL ,,EP,Toronto District School Board,186 GRACEDALE BLVD,English Public,10494308,186,Gracedale Blvd,186 Gracedale Blvd,M9L 2C1,North York,Toronto,Gracedale Park,102001,10494275,186,,,,5728,"{'type': 'MultiPoint', 'coordinates': [[-79.5618421120233, 43.753197538015]]}"
423,423,10035226,GRACEFIELD PUBLIC SCHOOL,,EP,Toronto District School Board,177 GRACEFIELD AVE,English Public,10035226,177,Gracefield Ave,177 Gracefield Ave,M6L 1L7,North York,Toronto,Gracefield Public School,102001,30097198,177,,,,5729,"{'type': 'MultiPoint', 'coordinates': [[-79.4914064041562, 43.709018391832]]}"
424,424,862651,GRADALE ACADEMY ELEMENTARY SCHOOL,,PR,,150 ROXBOROUGH DR,Private,862651,150,Roxborough Dr,150 Roxborough Dr,M4W 1X6,former Toronto,Toronto,,100001,1139760,150,,,,4330,"{'type': 'MultiPoint', 'coordinates': [[-79.3735038314655, 43.6841753785021]]}"
425,425,1008939,GRADE LEARNING SCHOOL - ETOBICOKE,,PR,,1243 ISLINGTON AVE,Private,1008939,1243,Islington Ave,1243 Islington Ave,M8X 1Y9,Etobicoke,Toronto,United Church Of God Canada,109001,30067908,1243,,,,1863,"{'type': 'MultiPoint', 'coordinates': [[-79.5235044284901, 43.6459279385559]]}"
426,426,8535197,GRADE LEARNING SCHOOL - TORONTO CENTRAL,,PR,,2300 YONGE ST,Private,8535197,2300,Yonge St,2300 Yonge St,M4P 1E4,former Toronto,Toronto,,104008,8535198,2300,,,,4733,"{'type': 'MultiPoint', 'coordinates': [[-79.3990835234054, 43.7071575757632]]}"
427,427,30013530,GREAT LYN INTERNATIONAL ACADEMY,,PR,,4789 YONGE ST,Private,30013530,4789,Yonge St,4789 Yonge St,M2N 0G3,North York,Toronto,,104008,9065947,4789,,,,4733,"{'type': 'MultiPoint', 'coordinates': [[-79.4101604913495, 43.7613374700342]]}"
428,428,9178016,GREENHOLME JUNIOR MIDDLE SCHOOL,,EP,Toronto District School Board,10 JAMESTOWN CRES,English Public,9178016,10,Jamestown Cres,10 Jamestown Cres,M9V 3M5,Etobicoke,Toronto,Greenholme Public School,102001,30081010,10,,,,1870,"{'type': 'MultiPoint', 'coordinates': [[-79.582908112082, 43.7350715355536]]}"
429,429,13967814,GREENLAND PUBLIC SCHOOL,,EP,Toronto District School Board,15 GREENLAND RD,English Public,13967814,15,Greenland Rd,15 Greenland Rd,M3C 1N1,North York,Toronto,Greenland Public School,102001,443122,15,,,,5751,"{'type': 'MultiPoint', 'coordinates': [[-79.3385329307779, 43.7336070379667]]}"
430,430,2329382,GREENWOOD COLLEGE,,PR,,443 MOUNT PLEASANT RD,Private,2329382,443,Mount Pleasant Rd,443 Mount Pleasant Rd,M4S 2L8,former Toronto,Toronto,,104008,2326208,443,,,,4022,"{'type': 'MultiPoint', 'coordinates': [[-79.3864431221216, 43.7002552401582]]}"
431,431,6624393,GREENWOOD SECONDARY SCHOOL ,,EP,Toronto District School Board,800 GREENWOOD AVE,English Public,6624393,800,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,Danforth Collegiate & T.I.,102002,6620281,800,,,,181,"{'type': 'MultiPoint', 'coordinates': [[-79.3340895606897, 43.6828387343202]]}"
432,432,523752,GRENOBLE PUBLIC SCHOOL,,EP,Toronto District School Board,9 GRENOBLE DR,English Public,523752,9,Grenoble Dr,9 Grenoble Dr,M3C 1C3,North York,Toronto,Grenoble Public School,102001,30093281,9,,,,5756,"{'type': 'MultiPoint', 'coordinates': [[-79.3327597513647, 43.7154310882437]]}"
433,433,398141,GREY OWL JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,150 WICKSON TRL,English Public,398141,150,Wickson Trl,150 Wickson Trl,M1B 1M4,Scarborough,Toronto,Grey Owl Junior Public School,102001,104613,150,,,,9227,"{'type': 'MultiPoint', 'coordinates': [[-79.2133003232257, 43.8039892965967]]}"
434,434,4166113,GUILDWOOD JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,225 LIVINGSTON RD,English Public,4166113,225,Livingston Rd,225 Livingston Rd,M1E 1L8,Scarborough,Toronto,Guildwood Junior Public School,102001,4165928,225,,,,8348,"{'type': 'MultiPoint', 'coordinates': [[-79.1999866837748, 43.7508210711606]]}"
435,435,13967820,GULFSTREAM PUBLIC SCHOOL,,EP,Toronto District School Board,20 GULFSTREAM RD,English Public,13967820,20,Gulfstream Rd,20 Gulfstream Rd,M9M 1S3,North York,Toronto,Gulfstream Public School,102001,442891,20,,,,5766,"{'type': 'MultiPoint', 'coordinates': [[-79.5420098021244, 43.7390779789322]]}"
436,436,361168,H A HALBERT JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,25 HALBERT PL,English Public,361168,25,Halbert Pl,25 Halbert Pl,M1M 0E1,Scarborough,Toronto,H. A. Halbert Junior Public School,102001,111483,25,,,,8056,"{'type': 'MultiPoint', 'coordinates': [[-79.2317360671938, 43.7276495960022]]}"
437,437,7074422,H J ALEXANDER COMMUNITY SCHOOL,,EP,Toronto District School Board,30 KING ST,English Public,7074422,30,King St,30 King St,M9N 1K9,York,Toronto,H. J. Alexander Community School,102001,7074419,30,,,,9748,"{'type': 'MultiPoint', 'coordinates': [[-79.5202286163034, 43.7023994674705]]}"
438,438,9344971,HARBORD COLLEGIATE INSTITUTE,,EP,Toronto District School Board,286 HARBORD ST,English Public,9344971,286,Harbord St,286 Harbord St,M6G 1G5,former Toronto,Toronto,Harbord Collegiate Institute,102002,30074125,286,,,,3605,"{'type': 'MultiPoint', 'coordinates': [[-79.4142666153396, 43.6612895164804]]}"
439,439,525261,HARRISON PUBLIC SCHOOL,,EP,Toronto District School Board,81 HARRISON RD,English Public,525261,81,Harrison Rd,81 Harrison Rd,M2L 1V9,North York,Toronto,Harrison Public School,102001,440270,81,,,,5792,"{'type': 'MultiPoint', 'coordinates': [[-79.3773086129257, 43.7573684747214]]}"
440,440,66887,HARWOOD PUBLIC SCHOOL,,EP,Toronto District School Board,50 LEIGH ST,English Public,66887,50,Leigh St,50 Leigh St,M6N 3X3,York,Toronto,Harwood Junior Public School,102001,30098556,50,,,,736,"{'type': 'MultiPoint', 'coordinates': [[-79.4784124771008, 43.6761859127687]]}"
441,441,14077730,HAVERGAL COLLEGE SS  ,,PR,,1451 AVENUE RD,Private,14077730,1451,Avenue Rd,1451 Avenue Rd,M5N 2H9,former Toronto,Toronto,,102005,444986,1451,,,,2924,"{'type': 'MultiPoint', 'coordinates': [[-79.4137176064613, 43.7203577469251]]}"
442,442,559940,HAWTHORN SCHOOL FOR GIRLS  ,,PR,,101 SCARSDALE RD,Private,559940,101,Scarsdale Rd,101 Scarsdale Rd,M3B 2R2,North York,Toronto,,113001,30084194,101,,,,6662,"{'type': 'MultiPoint', 'coordinates': [[-79.3547814075086, 43.7515555826202]]}"
443,443,30024677,HAWTHORNE TWO BILINGUAL ALTERNATIVE JUNIOR SCHOOL,,EP,Toronto District School Board,50 ESSEX ST,English Public,30024677,50,Essex St,50 Essex St,M6G 1T3,former Toronto,Toronto,Essex Junior and Senior School Public School,102001,30017326,50,,,,3408,"{'type': 'MultiPoint', 'coordinates': [[-79.4223654834763, 43.6682357494066]]}"
444,444,386802,HEATHER HEIGHTS JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,80 SLAN AVE,English Public,386802,80,Slan Ave,80 Slan Ave,M1G 3B5,Scarborough,Toronto,Heather Heights Junior Public School,102001,107600,80,,,,8966,"{'type': 'MultiPoint', 'coordinates': [[-79.2150687264433, 43.7751558784252]]}"
445,445,369701,HENRY HUDSON SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,350 ORTON PARK RD,English Public,369701,350,Orton Park Rd,350 Orton Park Rd,M1G 3H4,Scarborough,Toronto,Henry Hudson Junior Public School,102001,107222,350,,,,8622,"{'type': 'MultiPoint', 'coordinates': [[-79.2144673665189, 43.7777371786683]]}"
446,446,6321693,HENRY KELSEY SENIOR PUBLIC SCHOOL,,EP,Toronto District School Board,1200 HUNTINGWOOD DR,English Public,6321693,1200,Huntingwood Dr,1200 Huntingwood Dr,M1S 1K7,Scarborough,Toronto,Henry Kelsey Senior Public School,102001,30002255,1200,,,,8150,"{'type': 'MultiPoint', 'coordinates': [[-79.2770232222959, 43.7988176895396]]}"
447,447,30121806,HERITAGE INTERNATIONAL SCHOOL,,PR,,411 GORDON BAKER RD,Private,30121806,411,Gordon Baker Rd,411 Gordon Baker Rd,M2H 2S6,North York,Toronto,,115001,9246755,411,,,,5721,"{'type': 'MultiPoint', 'coordinates': [[-79.3449026345276, 43.8077667469062]]}"
448,448,9246459,HERITAGE PARK PUBLIC SCHOOL,,EP,Toronto District School Board,80 OLD FINCH AVE,English Public,9246459,80,Old Finch Ave,80 Old Finch Ave,M1B 5J2,Scarborough,Toronto,Heritage Park Public School,115001,30074026,80,,,,10252,"{'type': 'MultiPoint', 'coordinates': [[-79.207720158593, 43.8213508850921]]}"
449,449,6350039,HEYDON PARK SECONDARY SCHOOL,,EP,Toronto District School Board,70 D'ARCY ST,English Public,6350039,70,D'Arcy St,70 D'Arcy St,M5T 1K1,former Toronto,Toronto,Heydon Park Secondary School,102002,6349994,70,,,,3262,"{'type': 'MultiPoint', 'coordinates': [[-79.394534752422, 43.6549646089495]]}"
450,450,7992305,HIGH PARK ALTERNATIVE JUNIOR SCHOOL,,EP,Toronto District School Board,265 ANNETTE ST,English Public,7992305,265,Annette St,265 Annette St,M6P 1R3,former Toronto,Toronto,Annette Street Public School,102001,7987734,265,,,,2890,"{'type': 'MultiPoint', 'coordinates': [[-79.4728312797592, 43.6614231859019]]}"
451,451,820461,HIGH PARK GARDENS MONTESSORI,,PR,,35 HIGH PARK GDNS,Private,820461,35,High Park Gdns,35 High Park Gdns,M6R 1S8,former Toronto,Toronto,,102005,1145821,35,,,,3662,"{'type': 'MultiPoint', 'coordinates': [[-79.4573915228873, 43.6486406468332]]}"
452,452,363718,HIGHCASTLE PUBLIC SCHOOL,,EP,Toronto District School Board,370 MILITARY TRL,English Public,363718,370,Military Trl,370 Military Trl,M1E 4E6,Scarborough,Toronto,Highcastle Public School,102001,106480,370,,,,8501,"{'type': 'MultiPoint', 'coordinates': [[-79.2124956285055, 43.7867616021878]]}"
453,453,4933017,HIGHER MARKS EDUCATIONAL INSTITUTE,,PR,,87 THORNMOUNT DR,Private,4933017,87,Thornmount Dr,87 Thornmount Dr,M1B 5S5,Scarborough,Toronto,,113001,4933019,87,,,,9080,"{'type': 'MultiPoint', 'coordinates': [[-79.1952702683724, 43.8056644948625]]}"
454,454,1020028,HIGHFIELD JUNIOR SCHOOL,,EP,Toronto District School Board,85 MOUNT OLIVE DR,English Public,1020028,85,Mount Olive Dr,85 Mount Olive Dr,M9V 2C9,Etobicoke,Toronto,Highfield Public School,102001,906730,85,,,,2145,"{'type': 'MultiPoint', 'coordinates': [[-79.5891451714213, 43.7458920486043]]}"
455,455,363876,HIGHLAND CREEK PUBLIC SCHOOL,,EP,Toronto District School Board,1410 MILITARY TRL,English Public,363876,1410,Military Trl,1410 Military Trl,M1C 1A8,Scarborough,Toronto,Highland Creek Public School,102001,106744,1410,,,,8501,"{'type': 'MultiPoint', 'coordinates': [[-79.1784462927192, 43.7835009010173]]}"
456,456,4812502,HIGHLAND HEIGHTS JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,35 GLENDOWER CRCT,English Public,4812502,35,Glendower Crct,35 Glendower Crct,M1T 2Z3,Scarborough,Toronto,Highland Heights Public School,102001,4812493,35,,,,11111,"{'type': 'MultiPoint', 'coordinates': [[-79.3002623454523, 43.7944199052402]]}"
457,457,4786681,HIGHLAND MIDDLE SCHOOL,,EP,Toronto District School Board,201 CLIFFWOOD RD,English Public,4786681,201,Cliffwood Rd,201 Cliffwood Rd,M2H 3B5,North York,Toronto,Highland Junior High School,102001,30100875,201,,,,5225,"{'type': 'MultiPoint', 'coordinates': [[-79.3554480856806, 43.8068603785032]]}"
458,458,2119836,HIGHVIEW PUBLIC SCHOOL,,EP,Toronto District School Board,22 HIGHVIEW AVE,English Public,2119836,22,Highview Ave,22 Highview Ave,M3M 1C4,North York,Toronto,Highview Public School,102001,14610668,22,,,,5835,"{'type': 'MultiPoint', 'coordinates': [[-79.4972302699958, 43.7219510502744]]}"
459,459,821864,HILLCREST COMMUNITY SCHOOL,,EP,Toronto District School Board,44 HILTON AVE,English Public,821864,44,Hilton Ave,44 Hilton Ave,M5R 3E6,former Toronto,Toronto,Hillcrest Community School,102001,1140608,44,,,,3683,"{'type': 'MultiPoint', 'coordinates': [[-79.4158447800033, 43.6790424542588]]}"
460,460,542014,HILLMOUNT PUBLIC SCHOOL,,EP,Toronto District School Board,245 MCNICOLL AVE,English Public,542014,245,McNicoll Ave,245 McNicoll Ave,M2H 2C6,North York,Toronto,Hillmount Public School,102001,436436,245,,,,6195,"{'type': 'MultiPoint', 'coordinates': [[-79.3507265117258, 43.7994075938642]]}"
461,461,13497250,HILLSIDE OUTDOOR EDUCATION SCHOOL,,EP,Toronto District School Board,2259 MEADOWVALE RD,English Public,13497250,2259,Meadowvale Rd,2259 Meadowvale Rd,M1X 1R2,Scarborough,Toronto,,115001,102945,2259,,,,8470,"{'type': 'MultiPoint', 'coordinates': [[-79.1790367956113, 43.8276689812907]]}"
462,462,1039711,HILLTOP MIDDLE SCHOOL,,EP,Toronto District School Board,35 TREHORNE DR,English Public,1039711,35,Trehorne Dr,35 Trehorne Dr,M9P 1N8,Etobicoke,Toronto,Hilltop Middle Public School,106007,908943,35,,,,2653,"{'type': 'MultiPoint', 'coordinates': [[-79.53306700719, 43.6894627380415]]}"
463,463,7324242,HODGSON MIDDLE SCHOOL,,EP,Toronto District School Board,282 DAVISVILLE AVE,English Public,7324242,282,Davisville Ave,282 Davisville Ave,M4S 1H2,former Toronto,Toronto,Hodgson Middle School,102001,7324227,282,,,,3271,"{'type': 'MultiPoint', 'coordinates': [[-79.3847932929072, 43.7010950019854]]}"
464,464,1027148,HOLLYCREST MIDDLE SCHOOL,,EP,Toronto District School Board,630 RENFORTH DR,English Public,1027148,630,Renforth Dr,630 Renforth Dr,M9C 2N6,Etobicoke,Toronto,Hollycrest Middle Public School,106007,910965,630,,,,2353,"{'type': 'MultiPoint', 'coordinates': [[-79.5827078548947, 43.656104223852]]}"
465,465,528255,HOLLYWOOD PUBLIC SCHOOL,,EP,Toronto District School Board,360 HOLLYWOOD AVE,English Public,528255,360,Hollywood Ave,360 Hollywood Ave,M2N 3L4,North York,Toronto,Hollywood Public School,102001,438817,360,,,,5854,"{'type': 'MultiPoint', 'coordinates': [[-79.3918291306292, 43.7705185087478]]}"
466,466,7667021,HOLY ANGELS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,65 JUTLAND RD,English Separate,7667021,65,Jutland Rd,65 Jutland Rd,M8Z 2G6,Etobicoke,Toronto,Holy Angels Catholic School,102003,7667011,65,,,,1889,"{'type': 'MultiPoint', 'coordinates': [[-79.517657260195, 43.6284092590616]]}"
467,467,12551948,HOLY CHILD CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,850 HUMBERWOOD BLVD,English Separate,12551948,850,Humberwood Blvd,850 Humberwood Blvd,M9W 7A6,Etobicoke,Toronto,Humberwood Park,106007,30003276,850,,,,10534,"{'type': 'MultiPoint', 'coordinates': [[-79.6191818734033, 43.7288858667834]]}"
468,468,6208930,HOLY CROSS CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,299A DONLANDS AVE,English Separate,6208930,299A,Donlands Ave,299A Donlands Ave,M4J 3R7,East York,Toronto,Holy Cross Catholic Secondary School - Building Grounds,102003,14646499,299,A,,,109,"{'type': 'MultiPoint', 'coordinates': [[-79.3406763650031, 43.6899875509537]]}"
469,469,8322307,HOLY FAMILY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,141 CLOSE AVE,English Separate,8322307,141,Close Ave,141 Close Ave,M6K 2V6,former Toronto,Toronto,Holy Family Community Centre - Building Grounds,106007,30018006,141,,,,3186,"{'type': 'MultiPoint', 'coordinates': [[-79.4347122849581, 43.6388275584139]]}"
470,470,780044,HOLY NAME CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,690 CARLAW AVE,English Separate,780044,690,Carlaw Ave,690 Carlaw Ave,M4K 3K9,former Toronto,Toronto,Holy Name Catholic School,102003,1140796,690,,,,56,"{'type': 'MultiPoint', 'coordinates': [[-79.3472848350961, 43.6773475019697]]}"
471,471,75026,HOLY ROSARY CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,308 TWEEDSMUIR AVE,English Separate,75026,308,Tweedsmuir Ave,308 Tweedsmuir Ave,M5P 2Y1,York,Toronto,Holy Rosary Catholic School,102003,8594,308,,,,919,"{'type': 'MultiPoint', 'coordinates': [[-79.4140516961036, 43.6849850727211]]}"
472,472,6292601,HOLY SPIRIT CATHOLIC ELEMENTARY SCHOOL,,ES,Toronto Catholic District School Board,3530 SHEPPARD AVE E,English Separate,6292601,3530,Sheppard Ave E,3530 Sheppard Ave E,M1T 3K7,Scarborough,Toronto,Holy Spirit Catholic School,102003,6292597,3530,,,,6698,"{'type': 'MultiPoint', 'coordinates': [[-79.302695673123, 43.7812935995392]]}"
473,473,14600949,HOLY TRINITY SCHOOL,,ES,Toronto Catholic District School Board,6 COLONEL SAMUEL SMITH PARK DR,English Separate,14600949,6,Colonel Samuel Smith Park Dr,6 Colonel Samuel Smith Park Dr,M8V 4B7,Etobicoke,Toronto,The Holy Trinity Catholic School,102003,14188125,6,,,,15629,"{'type': 'MultiPoint', 'coordinates': [[-79.5172863888663, 43.5973446482043]]}"
474,474,866713,HORIZON ALTERNATIVE SENIOR SCHOOL,,EP,Toronto District School Board,570 SHAW ST,English Public,866713,570,Shaw St,570 Shaw St,M6G 3L6,former Toronto,Toronto,Central Commerce Collegiate,102002,1144414,570,,,,4388,"{'type': 'MultiPoint', 'coordinates': [[-79.4219986112882, 43.657978462827]]}"
475,475,8594462,HOWARD JUNIOR PUBLIC SCHOOL,,EP,Toronto District School Board,30 MARMADUKE ST,English Public,8594462,30,Marmaduke St,30 Marmaduke St,M6R 1T2,former Toronto,Toronto,Howard Public School,102001,14017434,30,,,,3930,"{'type': 'MultiPoint', 'coordinates': [[-79.4522720930996, 43.650426312651]]}"
476,476,8408617,HOWLETT ACADEMY  ,,PR,,15 MADISON AVE,Private,8408617,15,Madison Ave,15 Madison Ave,M5R 2S2,former Toronto,Toronto,,115001,30104520,15,,,,3896,"{'type': 'MultiPoint', 'coordinates': [[-79.402759744916, 43.6679626847846]]}"
