_id,OBJECTID,GEO_ID,NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,GENERAL_USE_CODE,LONG,LAT
1074,1074,887762,THE YORK - MDL AND SR SCHOOL,1320 YONGE ST,Private,887762,Yonge St,1320 Yonge St,M4T 1X2,former Toronto,Toronto,104008,-79.3930651034779,43.6846008693803
1083,1083,324647,TOM LONGBOAT JUNIOR PUBLIC SCHOOL,37 CROW TRL,English Public,324647,Crow Trl,37 Crow Trl,M1B 1X6,Scarborough,Toronto,102001,-79.2316269659623,43.8104461724402
1084,1084,7415223,TOPCLIFF PUBLIC SCHOOL,65 TOPCLIFF AVE,English Public,7415223,Topcliff Ave,65 Topcliff Ave,M3N 1L6,North York,Toronto,102001,-79.5106588918435,43.7555851004459
1085,1085,487320,TORAH HIGH - PROSSERMAN JCC CAMPUS,4588 BATHURST ST,Private,487320,Bathurst St,4588 Bathurst St,M2R 1W6,North York,Toronto,106005,-79.4416656175102,43.7628232394043
1086,1086,5266268,TORONTO CENTRAL ACADEMY SECONDARY SCHOOL,200 SHEPPARD AVE E,Private,5266268,Sheppard Ave E,200 Sheppard Ave E,M2N 3A9,North York,Toronto,104008,-79.4016622430921,43.7638628672269
1075,1075,1001687,THISTLETOWN COLLEGIATE INSTITUTE,20 FORDWICH CRES,English Public,1001687,Fordwich Cres,20 Fordwich Cres,M9W 2T4,Etobicoke,Toronto,102002,-79.5624526489507,43.7277265566382
1079,1079,568636,THREE VALLEYS PUBLIC SCHOOL,76 THREE VALLEYS DR,English Public,568636,Three Valleys Dr,76 Three Valleys Dr,M3A 3B7,North York,Toronto,102001,-79.3376043958259,43.7506806575244
1087,1087,9246495,TORONTO CHEDER BOYS,3995 BATHURST ST,Private,9246495,Bathurst St,3995 Bathurst St,M3H 5V3,North York,Toronto,104008,-79.4352979243294,43.7441315066839
1077,1077,3829444,THORNCLIFFE PARK PUBLIC SCHOOL,80 THORNCLIFFE PARK DR,English Public,3829444,Thorncliffe Park Dr,80 Thorncliffe Park Dr,M4H 1K3,East York,Toronto,102001,-79.3434367551101,43.7053900432282
1080,1080,565850,TIFERES BAIS YAAKOV HIGH SCHOOL,85 STORMONT AVE,Private,565850,Stormont Ave,85 Stormont Ave,M5N 2C3,North York,Toronto,102005,-79.428727879566,43.7184091584611
1078,1078,376326,THREE FISHES CHRISTIAN ELEMENTARY SCHOOL,801 PROGRESS AVE,Private,376326,Progress Ave,801 Progress Ave,M1H 2X4,Scarborough,Toronto,113001,-79.2431298544695,43.7797218332614
1082,1082,999348,TIMOTHY CHRISTIAN,28 ELMHURST DR,Private,999348,Elmhurst Dr,28 Elmhurst Dr,M9W 2J5,Etobicoke,Toronto,102005,-79.5536925816276,43.7249447361335
1081,1081,391661,TIMBERBANK JUNIOR PUBLIC SCHOOL,170 TIMBERBANK BLVD,English Public,391661,Timberbank Blvd,170 Timberbank Blvd,M1W 2A3,Scarborough,Toronto,102001,-79.307285388876,43.7914712561725
1089,1089,9270564,TORONTO INTERNATIONAL COLLEGE SECONDARY SCHOOL,3550 VICTORIA PARK AVE,Private,9270564,Victoria Park Ave,3550 Victoria Park Ave,M2H 2N5,North York,Toronto,115001,-79.3374304406117,43.8058870474231
1088,1088,30113992,TORONTO HARVARD INTERNATIONAL ACADEMY,513 MCNICOLL AVE,Private,30113992,McNicoll Ave,513 McNicoll Ave,M2H 2C9,North York,Toronto,115001,-79.3388397960404,43.8035958742046
1090,1090,30024007,TORONTO NOBEL ACADEMY,6305 YONGE ST,Private,30024007,Yonge St,6305 Yonge St,M2M 3X7,North York,Toronto,112001,-79.4191481042544,43.7957058149418
1091,1091,7324226,TORONTO PREP SCHOOL,250 DAVISVILLE AVE,Private,7324226,Davisville Ave,250 Davisville Ave,M4S 1H2,former Toronto,Toronto,115001,-79.3865171901038,43.7006108373258
1094,1094,6624393,TORONTO URBAN STUDIES CENTER,800 GREENWOOD AVE,English Public,6624393,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,102002,-79.3340895606897,43.6828387343202
1100,1100,9531675,TYNDALE UNIVERSITY COLLEGE AND SEMINARY SCHOOL - BAYVIEW CAMPUS,3377 BAYVIEW AVE,Private,9531675,Bayview Ave,3377 Bayview Ave,M2M 3S4,North York,Toronto,115001,-79.3920806110003,43.7971369281422
1101,1101,5353637,UM AL-QURA ISLAMIC,1510 BIRCHMOUNT RD,Private,5353637,Birchmount Rd,1510 Birchmount Rd,M1P 2G6,Scarborough,Toronto,113001,-79.290923866506,43.7581038671001
1102,1102,385455,UNIQUE CHINESE SCHOOL - MIDLAND CAMPUS,4271 SHEPPARD AVE E,Private,385455,Sheppard Ave E,4271 Sheppard Ave E,M1S 4G4,Scarborough,Toronto,107005,-79.2756569937123,43.7855293329724
1103,1103,385358,UNIQUE CHINESE SCHOOL - PHARMACY CAMPUS,3143 SHEPPARD AVE E,Private,385358,Sheppard Ave E,3143 Sheppard Ave E,M1T 3J7,Scarborough,Toronto,109001,-79.3160094489366,43.7764963816495
1104,1104,20029617,"UNIVERSITY OF GUELPH, HUMBER COLLEGE ",207 HUMBER COLLEGE BLVD,University,20029617,Humber College Blvd,207 Humber College Blvd,,Etobicoke,Toronto,102007,-79.60587202711,43.728202085158
1105,1105,363830,UNIVERSITY OF TORONTO - SCARBOROUGH CAMPUS,1265 MILITARY TRL,University,363830,Military Trl,1265 Military Trl,M1C 1A4,Scarborough,Toronto,102008,-79.1862894812042,43.7838868574945
1106,1106,10864404,UNIVERSITY OF TORONTO - ST GEORGE CAMPUS,27 KING'S COLLEGE CRCL,University,10864404,King's College Crcl,27 King's College Crcl,M5S 1A1,former Toronto,Toronto,115001,-79.3960895108169,43.6609455296501
1092,1092,7131434,TORONTO PREPARATORY ACADEMY SECONDARY SCHOOL,5460 YONGE ST,Private,7131434,Yonge St,5460 Yonge St,M2N 6K7,North York,Toronto,100001,-79.4155248190971,43.7772052097419
1107,1107,7254136,UPPER CANADA COLLEGE,200 LONSDALE RD,Private,7254136,Lonsdale Rd,200 Lonsdale Rd,M4V 1W6,former Toronto,Toronto,102005,-79.4025227062066,43.6919471679826
1093,1093,13503328,TORONTO PRIVATE SCHOOL OF GIFTEDNESS,201 CONSUMERS RD,Private,13503328,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,104008,-79.3322488674553,43.7721013757365
1097,1097,384158,TREDWAY WOODSWORTH PUBLIC SCHOOL,112 SEDGEMOUNT DR,English Public,384158,Sedgemount Dr,112 Sedgemount Dr,M1H 1X9,Scarborough,Toronto,102001,-79.2352659356635,43.7650332154187
1095,1095,13974326,TOWN CENTRE LINC,1457 MCCOWAN RD,English Public,13974326,McCowan Rd,1457 McCowan Rd,M1S 5K7,Scarborough,Toronto,112001,-79.2560419864483,43.7852202476163
1096,1096,1015960,TRANSFIGURATION OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,55 LUDSTONE DR,English Separate,1015960,Ludstone Dr,55 Ludstone Dr,M9R 2J2,Etobicoke,Toronto,102003,-79.5628707286001,43.6915212586818
1099,1099,6735913,TWENTIETH STREET JUNIOR SCHOOL,3190 LAKE SHORE BLVD W,English Public,6735913,Lake Shore Blvd W,3190 Lake Shore Blvd W,M8V 1L8,Etobicoke,Toronto,102001,-79.5199382429952,43.5979771530563
1108,1108,7254159,UPPER CANADA PREP,220 LONSDALE RD,Private,7254159,Lonsdale Rd,220 Lonsdale Rd,M4V 2X8,former Toronto,Toronto,102005,-79.4043869723624,43.6908372355295
1098,1098,570542,TUMPANE PUBLIC SCHOOL,48 TUMPANE ST,English Public,570542,Tumpane St,48 Tumpane St,M3M 1L8,North York,Toronto,102001,-79.5022550959971,43.7265952806861
1109,1109,509132,URBAN INTERNATIONAL HIGH SCHOOL,172 DREWRY AVE,Private,509132,Drewry Ave,172 Drewry Ave,M2M 1E4,North York,Toronto,109001,-79.4259078953099,43.7856311374109
1110,1110,800605,URBAN INTERNATIONAL HIGH SCHOOL,150 EGLINTON AVE E,Private,800605,Eglinton Ave E,150 Eglinton Ave E,M4P 1E8,former Toronto,Toronto,104008,-79.3940035498281,43.7078976710401
1111,1111,14203310,URSULA FRANKLIN ACADEMY,146 GLENDONWYNNE RD,English Public,14203310,Glendonwynne Rd,146 Glendonwynne Rd,M6P 3J7,former Toronto,Toronto,102008,-79.4748206948471,43.6567074123716
1112,1112,30044868,UT PREPARATORY ACADEMY SECONDARY SCHOOL,205 SPARKS AVE,Private,30044868,Sparks Ave,205 Sparks Ave,M2H 2S5,North York,Toronto,112001,-79.3409680425731,43.8076738129061
1114,1114,1030369,VALLEYFIELD JUNIOR SCHOOL,35 SASKATOON DR,English Public,1030369,Saskatoon Dr,35 Saskatoon Dr,M9P 2E8,Etobicoke,Toronto,102001,-79.5384444417594,43.6942865155451
1113,1113,10750671,VALLEY PARK MIDDLE SCHOOL,130 OVERLEA BLVD,English Public,10750671,Overlea Blvd,130 Overlea Blvd,M3C 1B2,North York,Toronto,102001,-79.3358705226236,43.7104405907514
1115,1115,30015075,VENERABLE JOHN MERLINI CATHOLIC ELEMENTARY SCHOOL,123 WHITFIELD AVE,English Separate,30015075,Whitfield Ave,123 Whitfield Ave,M9L 1G9,North York,Toronto,102003,-79.5793835598587,43.7564805895832
1116,1116,572815,VICTORIA PARK COLLEGIATE INSTITUTE,15 WALLINGFORD RD,English Public,572815,Wallingford Rd,15 Wallingford Rd,M3A 2V1,North York,Toronto,102002,-79.321464421707,43.7560593384022
1117,1117,3259557,VICTORIA PARK ELEMENTARY SCHOOL,145 TIAGO AVE,English Public,3259557,Tiago Ave,145 Tiago Ave,M4B 2A6,East York,Toronto,102001,-79.2981507568545,43.712689182329
1118,1118,534873,VICTORIA PARK LINC CENTRE,2 LANSING SQ,English Separate,534873,Lansing Sq,2 Lansing Sq,M2J 4P8,North York,Toronto,104008,-79.3261021088407,43.774240118909
1120,1120,566907,VICTORIA VILLAGE PUBLIC SCHOOL,88 SWEENEY DR,English Public,566907,Sweeney Dr,88 Sweeney Dr,M4A 1T7,North York,Toronto,102001,-79.3141820772089,43.7359594203073
1119,1119,8313283,VICTORIA STREET LINC,74 VICTORIA ST,English Public,8313283,Victoria St,74 Victoria St,M5C 2A5,former Toronto,Toronto,115001,-79.3776264775773,43.6510597043384
1121,1121,30032157,VOICE INTEGRATIVE PRIVATE SCHOOL,50 GRISTMILL LN,Private,30032157,Gristmill Lane,50 Gristmill Lane,M5A 3C4,former Toronto,Toronto,115001,-79.3599052483689,43.6500579960732
1122,1122,395053,VRADENBURG JUNIOR PUBLIC SCHOOL,50 VRADENBERG DR,English Public,395053,Vradenberg Dr,50 Vradenberg Dr,M1T 1M6,Scarborough,Toronto,102001,-79.3082862993578,43.7743422666974
1123,1123,7986350,WALDORF ACADEMY,250 MADISON AVE,Private,7986350,Madison Ave,250 Madison Ave,M4V 2W6,former Toronto,Toronto,115001,-79.407066924686,43.6772326912183
1124,1124,4304281,WALES COLLEGE SECONDARY SCHOOL,56 REDLEA AVE,Private,4304281,Redlea Ave,56 Redlea Ave,M1V 4S3,Scarborough,Toronto,113001,-79.3054195999763,43.8231010142956
1126,1126,10663463,WARREN PARK JUNIOR PUBLIC SCHOOL,135 VARSITY RD,English Public,10663463,Varsity Rd,135 Varsity Rd,M6S 4P4,York,Toronto,102001,-79.4994375141874,43.6628427653687
1125,1125,333402,WALTER PERRY JUNIOR PUBLIC SCHOOL,45 FALMOUTH AVE,English Public,333402,Falmouth Ave,45 Falmouth Ave,M1K 4M7,Scarborough,Toronto,102001,-79.2512456866976,43.7334561275574
1127,1127,10663463,WARREN PARK OUTDOOR EDUCATION CENTRE,135 VARSITY RD,English Public,10663463,Varsity Rd,135 Varsity Rd,M6S 4P4,York,Toronto,102001,-79.4994375141874,43.6628427653687
1128,1128,4833176,WEBTREE INTERNATIONAL SCHOOL OF EXCELLENCE,220 DUNCAN MILL RD,Private,4833176,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,North York,Toronto,112001,-79.3528039776317,43.7622578372184
1129,1129,9531172,WEDGEWOOD JUNIOR SCHOOL,5 SWAN AVE,English Public,9531172,Swan Ave,5 Swan Ave,M9B 1V1,Etobicoke,Toronto,102001,-79.5462529112722,43.6453169519903
1131,1131,772989,WEST END ALTERNATIVE SCHOOL,777 BLOOR ST W,English Public,772989,Bloor St W,777 Bloor St W,M6G 1L6,former Toronto,Toronto,102002,-79.4198340161091,43.6624299848934
1130,1130,1042829,WELLESWORTH JUNIOR SCHOOL,225 WELLESWORTH DR,English Public,1042829,Wellesworth Dr,225 Wellesworth Dr,M9C 4S5,Etobicoke,Toronto,102001,-79.5767187454201,43.6566373465707
1134,1134,7017603,WEST HILL PUBLIC SCHOOL,299 MORNINGSIDE AVE,English Public,7017603,Morningside Ave,299 Morningside Ave,M1E 3G1,Scarborough,Toronto,102001,-79.1868844429518,43.7726796050533
1133,1133,365513,WEST HILL COLLEGIATE INSTITUTE,350 MORNINGSIDE AVE,English Public,365513,Morningside Ave,350 Morningside Ave,M1E 3G3,Scarborough,Toronto,102001,-79.1905875661913,43.7756684257862
1136,1136,10155258,WEST HUMBER JUNIOR MIDDLE SCHOOL,15 DELSING DR,English Public,10155258,Delsing Dr,15 Delsing Dr,M9W 4S7,Etobicoke,Toronto,102001,-79.5807026757453,43.7237549779012
1135,1135,10747541,WEST HUMBER COLLEGIATE INSTITUTE,1675 MARTIN GROVE RD,English Public,10747541,Martin Grove Rd,1675 Martin Grove Rd,M9V 3S3,Etobicoke,Toronto,102002,-79.5867053925528,43.7309224004354
1137,1137,859183,WEST PREPARATORY JUNIOR PUBLIC SCHOOL,70 RIDGE HILL DR,English Public,859183,Ridge Hill Dr,70 Ridge Hill Dr,M6C 2J6,former Toronto,Toronto,102001,-79.4329440583326,43.7026161891079
1139,1139,7986677,WESTERN TECHNICAL COMMERCIAL SCHOOL,125 EVELYN CRES,English Public,7986677,Evelyn Cres,125 Evelyn Cres,M6P 3E3,former Toronto,Toronto,102002,-79.4745815146538,43.6570914920911
1138,1138,336198,WEST ROUGE JUNIOR PUBLIC SCHOOL,401 FRIENDSHIP AVE,English Public,336198,Friendship Ave,401 Friendship Ave,M1C 2X8,Scarborough,Toronto,102001,-79.1337159199136,43.7956184194221
1132,1132,994747,WEST GLEN JUNIOR SCHOOL,47 COWLEY AVE,English Public,994747,Cowley Ave,47 Cowley Ave,M9B 2E4,Etobicoke,Toronto,102001,-79.5608016240727,43.6504713423926
1140,1140,819847,WESTMINSTER CLASSICAL CHRISTIAN ACADEMY ELEMENTARY SCHOOL,9 HEWITT AVE,Private,819847,Hewitt Ave,9 Hewitt Ave,M6R 1Y4,former Toronto,Toronto,109001,-79.4518463936452,43.6522281973273
1141,1141,9847243,WESTMOUNT JUNIOR SCHOOL,95 CHAPMAN RD,English Public,9847243,Chapman Rd,95 Chapman Rd,M9P 1E9,Etobicoke,Toronto,102001,-79.519659304979,43.6890961288899
1142,1142,3202159,WESTON COLLEGIATE INSTITUTE,100 PINE ST,English Public,3202159,Pine St,100 Pine St,M9N 2Y9,York,Toronto,102002,-79.5094217518773,43.7038163110412
1143,1143,64616,WESTON MEMORIAL JUNIOR PUBLIC SCHOOL,200 JOHN ST,English Public,64616,John St,200 John St,M9N 1K2,York,Toronto,102001,-79.509329936238,43.7059781458169
1144,1144,770025,WESTSIDE MONTESSORI ELEMENTARY SCHOOL,95 BELLEVUE AVE,Private,770025,Bellevue Ave,95 Bellevue Ave,M5T 2N8,former Toronto,Toronto,102005,-79.4038394278911,43.6564497385304
1145,1145,10536933,WESTVIEW CENTENNIAL SECONDARY SCHOOL,755 OAKDALE RD,English Public,10536933,Oakdale Rd,755 Oakdale Rd,M3N 1W7,North York,Toronto,102002,-79.5250905310153,43.7523976347813
1146,1146,1024346,WESTWAY JUNIOR SCHOOL,25 POYNTER DR,English Public,1024346,Poynter Dr,25 Poynter Dr,M9R 1K8,Etobicoke,Toronto,102001,-79.5489933081465,43.6908221223255
1147,1147,3232918,WESTWOOD MIDDLE SCHOOL,994 CARLAW AVE,English Public,3232918,Carlaw Ave,994 Carlaw Ave,M4K 3M6,East York,Toronto,102001,-79.3509795618846,43.6864953869061
1148,1148,373269,WEXFORD COLLEGIATE SCHOOL FOR THE ARTS,1176 PHARMACY AVE,English Public,373269,Pharmacy Ave,1176 Pharmacy Ave,M1R 2H7,Scarborough,Toronto,102002,-79.3067953750859,43.7461595742932
1149,1149,6375087,WEXFORD PUBLIC SCHOOL,1050 PHARMACY AVE,English Public,6375087,Pharmacy Ave,1050 Pharmacy Ave,M1R 2H1,Scarborough,Toronto,102001,-79.3041148885222,43.7401530486018
1150,1150,3337385,WHITE HAVEN JUNIOR PUBLIC SCHOOL,105 INVERGORDON AVE,English Public,3337385,Invergordon Ave,105 Invergordon Ave,M1S 2Z1,Scarborough,Toronto,102001,-79.2472058211989,43.7872721001055
1152,1152,14651579,"WHITEFIELD CHRISTIAN, BLDG 2  ",5810 FINCH AVE E,Private,14651579,Finch Ave E,5810 Finch Ave E,M1B 4Y6,Scarborough,Toronto,109001,-79.2288599679618,43.8164562371549
1151,1151,14074522,"WHITEFIELD CHRISTIAN, BLDG 1   ",5808 FINCH AVE E,Private,14074522,Finch Ave E,5808 Finch Ave E,M1B 4Y6,Scarborough,Toronto,115001,-79.2296124630158,43.8163254158006
1153,1153,861261,WHITNEY JUNIOR PUBLIC SCHOOL,119 ROSEDALE HEIGHTS DR,English Public,861261,Rosedale Heights Dr,119 Rosedale Heights Dr,M4T 1C7,former Toronto,Toronto,102001,-79.3783972733833,43.6871603367392
1155,1155,13497899,WILLIAM ACADEMY SCARBOROUGH,3761 VICTORIA PARK AVE,Private,13497899,Victoria Park Ave,3761 Victoria Park Ave,M1W 3S3,Scarborough,Toronto,115001,-79.3365737852621,43.8080424111396
1154,1154,7807349,WILKINSON JUNIOR PUBLIC SCHOOL - BLDG 1,53 DONLANDS AVE,English Public,7807349,Donlands Ave,53 Donlands Ave,M4J 3N7,former Toronto,Toronto,102001,-79.3374832389852,43.6820416289563
1156,1156,35916,WILLIAM BURGESS ELEMENTARY SCHOOL,100 TORRENS AVE,English Public,35916,Torrens Ave,100 Torrens Ave,M4J 2P5,East York,Toronto,102001,-79.348157720646,43.6919277284887
1157,1157,2375320,WILLIAM G DAVIS JUNIOR PUBLIC SCHOOL,128 EAST AVE,English Public,2375320,East Ave,128 East Ave,M1C 3L6,Scarborough,Toronto,102001,-79.1344743650252,43.7850464257848
1158,1158,30032611,WILLIAM G MILLER JUNIOR PUBLIC SCHOOL,60 BENNETT RD,English Public,30032611,Bennett Rd,60 Bennett Rd,M1E 3Y3,Scarborough,Toronto,115001,-79.1650340052142,43.7685135568036
1159,1159,766354,WILLIAM J MCCORDIC SCHOOL,45 BALFOUR AVE,English Public,766354,Balfour Ave,45 Balfour Ave,M4C 1T4,former Toronto,Toronto,102001,-79.2989833380474,43.6906318395424
1160,1160,569008,WILLIAM LYON MACKENZIE COLLEGIATE INSTITUTE,20 TILLPLAIN RD,English Public,569008,Tillplain Rd,20 Tillplain Rd,M3H 5R2,North York,Toronto,102002,-79.4618941625427,43.753470958116
1161,1161,883096,WILLIAMSON ROAD JUNIOR PUBLIC SCHOOL,24 WILLIAMSON RD,English Public,883096,Williamson Rd,24 Williamson Rd,M4E 1K5,former Toronto,Toronto,102001,-79.2974698038611,43.6745110572076
1162,1162,398591,WILLOW PARK JUNIOR PUBLIC SCHOOL,45 WINDOVER DR,English Public,398591,Windover Dr,45 Windover Dr,M1G 1P1,Scarborough,Toronto,102001,-79.2095785361357,43.7611980953357
1163,1163,526830,WILLOWDALE CHRISTIAN SCHOOL,60 HILDA AVE,Private,526830,Hilda Ave,60 Hilda Ave,M2M 1V5,North York,Toronto,102005,-79.4248854064165,43.7863397243401
1164,1164,14121615,WILLOWDALE MIDDLE SCHOOL,225 SENLAC RD,English Public,14121615,Senlac Rd,225 Senlac Rd,M2R 1P6,North York,Toronto,102001,-79.4260889839917,43.7697752168173
1166,1166,575941,WILMINGTON ELEMENTARY SCHOOL,330 WILMINGTON AVE,English Public,575941,Wilmington Ave,330 Wilmington Ave,M3H 5L1,North York,Toronto,102001,-79.4604980247184,43.7685583806317
1165,1165,559932,WILLOWWOOD SCHOOL,55 SCARSDALE RD,Private,559932,Scarsdale Rd,55 Scarsdale Rd,M3B 2R3,North York,Toronto,113001,-79.3534844661428,43.748381228606
1167,1167,6522886,WINCHESTER JUNIOR & SENIOR PUBLIC SCHOOL,15 PROSPECT ST,English Public,6522886,Prospect St,15 Prospect St,M4X 1C7,former Toronto,Toronto,102001,-79.3708962772997,43.6663306750224
1168,1168,486113,WINDFIELDS MIDDLE SCHOOL,375 BANBURY RD,English Public,486113,Banbury Rd,375 Banbury Rd,M2L 2V2,North York,Toronto,102001,-79.3705792903782,43.7561115796205
1170,1170,6436450,WINSTON CHURCHILL COLLEGIATE INSTITUTE,2239 LAWRENCE AVE E,English Public,6436450,Lawrence Ave E,2239 Lawrence Ave E,M1P 2P7,Scarborough,Toronto,102002,-79.2783774186933,43.7480914839731
1169,1169,6620126,WINONA DRIVE SENIOR PUBLIC SCHOOL,101 WINONA DR,English Public,6620126,Winona Dr,101 Winona Dr,M6G 3S8,former Toronto,Toronto,102001,-79.4308587867559,43.6770020664784
1172,1172,765985,WITHROW AVENUE JUNIOR PUBLIC SCHOOL,25 BAIN AVE,English Public,765985,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,102001,-79.3521296600971,43.670460460892
1171,1171,9847315,WISDOM ACADEMY,480 LAWRENCE AVE W,Private,9847315,Lawrence Ave W,480 Lawrence Ave W,M5M 1C4,North York,Toronto,115001,-79.4288168740933,43.7197314258844
1174,1174,328365,WOBURN JUNIOR PUBLIC SCHOOL,40 DORMINGTON DR,English Public,328365,Dormington Dr,40 Dormington Dr,M1G 3N2,Scarborough,Toronto,102001,-79.2270016649434,43.779502795504
1173,1173,12789553,WOBURN COLLEGIATE INSTITUTE,2222 ELLESMERE RD,English Public,12789553,Ellesmere Rd,2222 Ellesmere Rd,M1G 3M3,Scarborough,Toronto,102002,-79.2284585858987,43.7781651122844
1178,1178,497886,YESHIVA DARCHEI TORAH,18 CHAMPLAIN BLVD,Private,497886,Champlain Blvd,18 Champlain Blvd,M3H 2Z1,North York,Toronto,113001,-79.4448408334416,43.7339454269568
1177,1177,30015214,YESHIVA BNEI TZION OF BOBOV,44 CHAMPLAIN BLVD,Private,30015214,Champlain Blvd,44 Champlain Blvd,M3H 2Z1,North York,Toronto,115001,-79.4440053399192,43.7328229093929
1176,1176,9171886,WYCHWOOD ELEMENTARY SCHOOL,611 ST CLAIR AVE W,Private,9171886,St Clair Ave W,611 St Clair Ave W,M6C 1A3,former Toronto,Toronto,109001,-79.4228477496678,43.6818580464283
1175,1175,9950376,WOODBINE JUNIOR HIGH SCHOOL,2900 DON MILLS RD E,English Public,9950376,Don Mills Rd E,2900 Don Mills Rd E,M2J 3B6,North York,Toronto,102001,-79.349385410988,43.7824288154923
1179,1179,9234561,YESHIVA GEDOLAH OF TORONTO,567 LAWRENCE AVE W,Private,9234561,Lawrence Ave W,567 Lawrence Ave W,M6A 1A5,North York,Toronto,102005,-79.4356269358583,43.7176693343951
1180,1180,9694816,YESHIVA NACHALAS ZVI,475 LAWRENCE AVE W,Private,9694816,Lawrence Ave W,475 Lawrence Ave W,M5M 1C6,North York,Toronto,109001,-79.427877939254,43.7194150373911
1181,1181,8016890,YESHIVA OR CHAIM BNEI AKIVA BOYS SCHOOL,159 ALMORE AVE,Private,8016890,Almore Ave,159 Almore Ave,M3H 2H9,North York,Toronto,115001,-79.4483782516391,43.7454893435804
1182,1182,520518,YESHIVA YESODEI HATORAH,77 GLEN RUSH BLVD,Private,520518,Glen Rush Blvd,77 Glen Rush Blvd,M5N 2T8,North York,Toronto,102005,-79.425863935611,43.7179922890113
1183,1183,565842,YESHIVAS NEFESH  DOVID,77 STORMONT AVE,Private,565842,Stormont Ave,77 Stormont Ave,M5N 2C3,North York,Toronto,100001,-79.427675726917,43.718633879948
1184,1184,9344875,YORK HUMBER HIGH SCHOOL,100 EMMETT AVE,English Public,9344875,Emmett Ave,100 Emmett Ave,M6M 2E6,York,Toronto,102002,-79.506177459366,43.6885691951614
1185,1185,1039703,YORK MEMORIAL COLLEGIATE INSTITUTE,15 TREHORNE DR,English Public,1039703,Trehorne Dr,15 Trehorne Dr,M9P 1N8,Etobicoke,Toronto,102002,-79.5313072452115,43.6896367606048
1186,1186,579005,YORK MILLS COLLEGIATE INSTITUTE,490 YORK MILLS RD,English Public,579005,York Mills Rd,490 York Mills Rd,M3B 1W6,North York,Toronto,102002,-79.3735238955731,43.7515290541848
1188,1188,20029109,"YORK UNIVERSITY, KEELE CAMPUS",4700 KEELE ST,University,20029109,Keele St,4700 Keele St,M3J 1P3,North York,Toronto,102007,-79.5023381683704,43.7734100899864
1187,1187,3766809,YORK UNIVERSITY - GLENDON CAMPUS,2275 BAYVIEW AVE,University,3766809,Bayview Ave,2275 Bayview Ave,M4N 3M6,North York,Toronto,102007,-79.3780603009885,43.7271679611472
1189,1189,12789760,YORKDALE SECONDARY SCHOOL & ADULT LEARNING CENTRE,38 ORFUS RD,English Public,12789760,Orfus Rd,38 Orfus Rd,M6A 1L6,North York,Toronto,102002,-79.4597250980034,43.7201620650265
1190,1190,3369839,YORKLAND HIGH SCHOOL,3840 FINCH AVE E,Private,3369839,Finch Ave E,3840 Finch Ave E,M1T 3T4,Scarborough,Toronto,109001,-79.3013419576388,43.8006150838616
1191,1191,579389,YORKVIEW PUBLIC SCHOOL,130 YORKVIEW DR,English Public,579389,Yorkview Dr,130 Yorkview Dr,M2R 1K1,North York,Toronto,102001,-79.4355664221908,43.7725736106375
1192,1192,10258462,YORKWOODS PUBLIC SCHOOL,25 YORKWOODS GT,English Public,10258462,Yorkwoods Gt,25 Yorkwoods Gt,M3N 1K1,North York,Toronto,102001,-79.5138847463308,43.7506598381465
